data,apelant,minute,ora_apel,minut_apel,secunda_apel,datetime,ora sfarsit,secunde
09.01.24,c,1.0151400743786825,13,29,37,2024-01-09 13:29:37,2024-01-09 13:30:38,61
23.02.24,b,0.9929247424249632,9,24,3,2024-02-23 09:24:03,2024-02-23 09:25:03,60
26.01.24,c,0.228125227223932,16,31,33,2024-01-26 16:31:33,2024-01-26 16:31:47,14
07.12.23,e,1.1242634698232938,17,6,30,2023-12-07 17:06:30,2023-12-07 17:07:37,67
29.01.24,b,0.9618142575615396,8,6,40,2024-01-29 08:06:40,2024-01-29 08:07:38,58
11.01.24,a,0.1084088366471763,8,35,11,2024-01-11 08:35:11,2024-01-11 08:35:18,7
10.02.24,c,0.6964253269426132,8,6,54,2024-02-10 08:06:54,2024-02-10 08:07:36,42
02.02.24,b,1.327492488020444,13,7,6,2024-02-02 13:07:06,2024-02-02 13:08:26,80
16.01.24,b,1.0990056012513183,15,5,38,2024-01-16 15:05:38,2024-01-16 15:06:44,66
29.12.23,d,0.7447935881573845,12,27,13,2023-12-29 12:27:13,2023-12-29 12:27:58,45
14.01.24,a,0.0333333333333333,12,7,26,2024-01-14 12:07:26,2024-01-14 12:07:28,2
18.01.24,a,1.4839614642790535,15,26,37,2024-01-18 15:26:37,2024-01-18 15:28:06,89
05.03.24,b,0.4892230428882814,8,29,0,2024-03-05 08:29:00,2024-03-05 08:29:29,29
12.02.24,c,0.723271121456462,10,38,7,2024-02-12 10:38:07,2024-02-12 10:38:50,43
23.02.24,c,0.7640856910298983,17,46,0,2024-02-23 17:46:00,2024-02-23 17:46:46,46
11.01.24,b,0.8926027683569918,12,11,50,2024-01-11 12:11:50,2024-01-11 12:12:44,54
31.01.24,c,0.917097959854908,15,47,0,2024-01-31 15:47:00,2024-01-31 15:47:55,55
29.12.23,c,1.3880225986482344,16,29,53,2023-12-29 16:29:53,2023-12-29 16:31:16,83
11.01.24,c,0.3224916222516597,14,59,59,2024-01-11 14:59:59,2024-01-11 15:00:18,19
31.01.24,h,1.3169200343290357,8,35,20,2024-01-31 08:35:20,2024-01-31 08:36:39,79
11.01.24,c,1.70671232075587,17,15,2,2024-01-11 17:15:02,2024-01-11 17:16:44,102
18.01.24,h,0.8004200144769875,13,27,37,2024-01-18 13:27:37,2024-01-18 13:28:25,48
04.01.24,a,0.9545319105137288,12,28,0,2024-01-04 12:28:00,2024-01-04 12:28:57,57
25.12.23,b,0.5182905133122374,13,25,19,2023-12-25 13:25:19,2023-12-25 13:25:50,31
18.01.24,a,0.8887401937367703,14,22,3,2024-01-18 14:22:03,2024-01-18 14:22:56,53
26.01.24,c,0.0333333333333333,11,31,19,2024-01-26 11:31:19,2024-01-26 11:31:21,2
31.01.24,b,1.8693728632285456,11,0,5,2024-01-31 11:00:05,2024-01-31 11:01:57,112
14.01.24,a,0.0333333333333333,9,30,21,2024-01-14 09:30:21,2024-01-14 09:30:23,2
03.01.24,h,1.54345998438728,7,21,25,2024-01-03 07:21:25,2024-01-03 07:22:58,93
05.03.24,b,0.2299316769109296,9,38,17,2024-03-05 09:38:17,2024-03-05 09:38:31,14
06.12.23,c,1.1218551154921257,10,16,33,2023-12-06 10:16:33,2023-12-06 10:17:40,67
29.02.24,c,1.0404642645394049,14,16,33,2024-02-29 14:16:33,2024-02-29 14:17:35,62
31.01.24,a,0.5514128509567584,11,34,48,2024-01-31 11:34:48,2024-01-31 11:35:21,33
31.01.24,c,1.2154642549472636,9,44,37,2024-01-31 09:44:37,2024-01-31 09:45:50,73
05.01.24,b,0.1875193278907826,8,50,19,2024-01-05 08:50:19,2024-01-05 08:50:30,11
26.01.24,h,0.8038999742405032,10,29,19,2024-01-26 10:29:19,2024-01-26 10:30:07,48
30.01.24,b,0.6742607652868156,13,24,53,2024-01-30 13:24:53,2024-01-30 13:25:33,40
25.01.24,c,1.225606685658723,12,40,30,2024-01-25 12:40:30,2024-01-25 12:41:44,74
30.12.23,b,0.6943596634936199,6,20,59,2023-12-30 06:20:59,2023-12-30 06:21:41,42
19.02.24,a,0.0333333333333333,10,50,26,2024-02-19 10:50:26,2024-02-19 10:50:28,2
12.02.24,b,0.7863079979450995,10,39,39,2024-02-12 10:39:39,2024-02-12 10:40:26,47
19.02.24,h,0.3294847571766438,15,50,21,2024-02-19 15:50:21,2024-02-19 15:50:41,20
11.01.24,e,0.8817069896748496,15,8,38,2024-01-11 15:08:38,2024-01-11 15:09:31,53
19.01.24,a,0.0333333333333333,11,52,0,2024-01-19 11:52:00,2024-01-19 11:52:02,2
25.01.24,c,0.5382974132628715,18,0,31,2024-01-25 18:00:31,2024-01-25 18:01:03,32
21.02.24,a,1.1659606589977405,19,9,15,2024-02-21 19:09:15,2024-02-21 19:10:25,70
16.01.24,c,1.524294343146074,10,40,42,2024-01-16 10:40:42,2024-01-16 10:42:13,91
08.01.24,c,0.7403763683725214,6,17,36,2024-01-08 06:17:36,2024-01-08 06:18:20,44
09.12.23,c,0.4920649932496594,7,26,15,2023-12-09 07:26:15,2023-12-09 07:26:45,30
18.02.24,c,1.0129689471098962,13,9,47,2024-02-18 13:09:47,2024-02-18 13:10:48,61
21.12.23,a,1.5647992541115094,13,14,16,2023-12-21 13:14:16,2023-12-21 13:15:50,94
26.01.24,b,0.3020816389771447,18,6,20,2024-01-26 18:06:20,2024-01-26 18:06:38,18
16.02.24,a,0.6153490936739769,13,59,14,2024-02-16 13:59:14,2024-02-16 13:59:51,37
08.01.24,b,0.5055361972559334,5,25,32,2024-01-08 05:25:32,2024-01-08 05:26:02,30
09.01.24,b,0.0333333333333333,11,41,45,2024-01-09 11:41:45,2024-01-09 11:41:47,2
13.01.24,c,0.6580499717588475,11,6,0,2024-01-13 11:06:00,2024-01-13 11:06:39,39
17.01.24,h,0.1472852665823448,11,21,23,2024-01-17 11:21:23,2024-01-17 11:21:32,9
21.02.24,b,0.0333333333333333,15,45,45,2024-02-21 15:45:45,2024-02-21 15:45:47,2
07.02.24,h,1.1692870440141876,14,36,59,2024-02-07 14:36:59,2024-02-07 14:38:09,70
28.02.24,b,0.9367320859118357,10,16,37,2024-02-28 10:16:37,2024-02-28 10:17:33,56
13.01.24,c,1.025031004809404,14,59,38,2024-01-13 14:59:38,2024-01-13 15:00:40,62
15.01.24,c,0.2493429089862369,17,6,20,2024-01-15 17:06:20,2024-01-15 17:06:35,15
29.12.23,a,1.1005156332950508,10,0,27,2023-12-29 10:00:27,2023-12-29 10:01:33,66
29.01.24,b,0.4284616418635096,11,25,43,2024-01-29 11:25:43,2024-01-29 11:26:09,26
05.02.24,c,1.3341644514531863,11,37,13,2024-02-05 11:37:13,2024-02-05 11:38:33,80
19.02.24,b,0.7600229587318371,9,24,25,2024-02-19 09:24:25,2024-02-19 09:25:11,46
19.01.24,c,0.0333333333333333,9,45,35,2024-01-19 09:45:35,2024-01-19 09:45:37,2
14.02.24,a,0.6574324205547392,15,35,25,2024-02-14 15:35:25,2024-02-14 15:36:04,39
25.12.23,a,0.4757335442413673,10,17,31,2023-12-25 10:17:31,2023-12-25 10:18:00,29
20.01.24,e,0.2603396393897496,12,52,17,2024-01-20 12:52:17,2024-01-20 12:52:33,16
25.01.24,c,0.5145410078396049,15,31,26,2024-01-25 15:31:26,2024-01-25 15:31:57,31
26.01.24,c,0.4576142929657735,11,15,25,2024-01-26 11:15:25,2024-01-26 11:15:52,27
07.02.24,b,1.3371522892354024,12,36,39,2024-02-07 12:36:39,2024-02-07 12:37:59,80
06.12.23,c,2.5502591960866647,8,17,24,2023-12-06 08:17:24,2023-12-06 08:19:57,153
29.12.23,e,0.6608153342192105,10,19,35,2023-12-29 10:19:35,2023-12-29 10:20:15,40
11.01.24,c,0.5882172676225444,7,18,27,2024-01-11 07:18:27,2024-01-11 07:19:02,35
05.03.24,a,0.6065887970534122,6,36,51,2024-03-05 06:36:51,2024-03-05 06:37:27,36
26.01.24,a,0.5420562559825743,16,39,14,2024-01-26 16:39:14,2024-01-26 16:39:47,33
18.01.24,a,1.2868650728715445,10,13,42,2024-01-18 10:13:42,2024-01-18 10:14:59,77
26.12.23,c,0.246154960800731,6,51,21,2023-12-26 06:51:21,2023-12-26 06:51:36,15
11.01.24,b,0.0955905109113561,12,41,26,2024-01-11 12:41:26,2024-01-11 12:41:32,6
21.02.24,c,0.0333333333333333,6,58,47,2024-02-21 06:58:47,2024-02-21 06:58:49,2
31.01.24,a,0.7081891228721467,19,5,16,2024-01-31 19:05:16,2024-01-31 19:05:58,42
06.02.24,h,1.2216087164131249,13,26,34,2024-02-06 13:26:34,2024-02-06 13:27:47,73
23.02.24,b,1.314445910503852,11,59,32,2024-02-23 11:59:32,2024-02-23 12:00:51,79
08.01.24,d,1.9717170289607049,5,54,29,2024-01-08 05:54:29,2024-01-08 05:56:27,118
26.01.24,c,0.5685388167317604,13,32,28,2024-01-26 13:32:28,2024-01-26 13:33:02,34
25.01.24,c,0.1405038283498136,7,16,24,2024-01-25 07:16:24,2024-01-25 07:16:32,8
11.01.24,b,0.9035577579744976,14,5,22,2024-01-11 14:05:22,2024-01-11 14:06:16,54
01.03.24,b,0.2267460559120798,15,0,37,2024-03-01 15:00:37,2024-03-01 15:00:51,14
26.01.24,a,1.3648587239944847,20,18,23,2024-01-26 20:18:23,2024-01-26 20:19:45,82
18.01.24,b,0.306711150687059,11,39,59,2024-01-18 11:39:59,2024-01-18 11:40:17,18
19.01.24,b,1.096017904339058,13,28,40,2024-01-19 13:28:40,2024-01-19 13:29:46,66
19.01.24,a,0.8188451889515873,12,32,38,2024-01-19 12:32:38,2024-01-19 12:33:27,49
23.01.24,h,0.9522300580855608,17,36,23,2024-01-23 17:36:23,2024-01-23 17:37:20,57
05.01.24,c,1.1147862123963983,17,44,30,2024-01-05 17:44:30,2024-01-05 17:45:37,67
26.01.24,c,0.0333333333333333,13,30,14,2024-01-26 13:30:14,2024-01-26 13:30:16,2
16.02.24,d,0.0333333333333333,11,47,22,2024-02-16 11:47:22,2024-02-16 11:47:24,2
01.03.24,d,0.0333333333333333,10,59,40,2024-03-01 10:59:40,2024-03-01 10:59:42,2
21.02.24,c,1.2018193253694534,10,59,31,2024-02-21 10:59:31,2024-02-21 11:00:43,72
28.12.23,c,0.7374672052685096,15,22,30,2023-12-28 15:22:30,2023-12-28 15:23:14,44
31.01.24,a,0.8073801205367312,14,14,18,2024-01-31 14:14:18,2024-01-31 14:15:06,48
05.03.24,c,0.9118392514236556,10,20,41,2024-03-05 10:20:41,2024-03-05 10:21:36,55
06.12.23,e,0.7966156440126886,9,7,21,2023-12-06 09:07:21,2023-12-06 09:08:09,48
21.02.24,b,0.33357508071512,9,31,6,2024-02-21 09:31:06,2024-02-21 09:31:26,20
31.01.24,d,1.1260278535118111,14,2,22,2024-01-31 14:02:22,2024-01-31 14:03:30,68
01.02.24,b,1.287533062291536,15,36,44,2024-02-01 15:36:44,2024-02-01 15:38:01,77
06.12.23,c,0.3536259727374152,8,9,1,2023-12-06 08:09:01,2023-12-06 08:09:22,21
05.01.24,a,0.7091973167965934,12,41,46,2024-01-05 12:41:46,2024-01-05 12:42:29,43
07.02.24,a,1.0318977445897368,16,35,47,2024-02-07 16:35:47,2024-02-07 16:36:49,62
09.01.24,c,0.333358377537827,15,22,12,2024-01-09 15:22:12,2024-01-09 15:22:32,20
23.02.24,h,1.5954260024212228,16,11,45,2024-02-23 16:11:45,2024-02-23 16:13:21,96
23.01.24,a,0.0333333333333333,9,29,16,2024-01-23 09:29:16,2024-01-23 09:29:18,2
21.02.24,h,0.9225736491837604,18,32,0,2024-02-21 18:32:00,2024-02-21 18:32:55,55
25.01.24,a,0.7140675807772141,11,12,24,2024-01-25 11:12:24,2024-01-25 11:13:07,43
26.01.24,a,1.435940356553905,14,59,29,2024-01-26 14:59:29,2024-01-26 15:00:55,86
29.12.23,d,0.7606750783644782,13,45,24,2023-12-29 13:45:24,2023-12-29 13:46:10,46
29.12.23,a,1.5012134337492176,11,32,27,2023-12-29 11:32:27,2023-12-29 11:33:57,90
15.02.24,c,0.9539012798416516,14,49,34,2024-02-15 14:49:34,2024-02-15 14:50:31,57
05.01.24,c,1.631284591110182,13,47,54,2024-01-05 13:47:54,2024-01-05 13:49:32,98
29.01.24,c,1.263910476207056,15,7,16,2024-01-29 15:07:16,2024-01-29 15:08:32,76
02.02.24,a,1.1566965011295134,13,55,33,2024-02-02 13:55:33,2024-02-02 13:56:42,69
04.02.24,b,0.2576214532020318,18,20,1,2024-02-04 18:20:01,2024-02-04 18:20:16,15
11.01.24,b,1.7562832077956885,20,23,47,2024-01-11 20:23:47,2024-01-11 20:25:32,105
23.02.24,b,1.5203036275883832,12,33,28,2024-02-23 12:33:28,2024-02-23 12:34:59,91
05.03.24,c,1.5668732037269637,9,11,11,2024-03-05 09:11:11,2024-03-05 09:12:45,94
25.12.23,c,0.5917059747306759,13,44,1,2023-12-25 13:44:01,2023-12-25 13:44:37,36
26.01.24,b,1.328879907560086,14,32,7,2024-01-26 14:32:07,2024-01-26 14:33:27,80
08.01.24,c,0.5434416876995749,10,21,11,2024-01-08 10:21:11,2024-01-08 10:21:44,33
12.02.24,d,0.1497482194432545,12,29,33,2024-02-12 12:29:33,2024-02-12 12:29:42,9
06.12.23,b,0.6604457941716975,11,23,59,2023-12-06 11:23:59,2023-12-06 11:24:39,40
28.02.24,d,1.021559386692374,11,47,44,2024-02-28 11:47:44,2024-02-28 11:48:45,61
28.12.23,d,2.046166873464528,10,17,21,2023-12-28 10:17:21,2023-12-28 10:19:24,123
09.02.24,e,0.4752821582729746,13,48,44,2024-02-09 13:48:44,2024-02-09 13:49:13,29
08.01.24,c,1.5563401774920127,10,6,24,2024-01-08 10:06:24,2024-01-08 10:07:57,93
22.01.24,c,1.4061487780663366,12,27,40,2024-01-22 12:27:40,2024-01-22 12:29:04,84
21.02.24,d,1.4739864203725397,9,22,10,2024-02-21 09:22:10,2024-02-21 09:23:38,88
29.12.23,a,1.4907500033134535,10,39,43,2023-12-29 10:39:43,2023-12-29 10:41:12,89
21.02.24,c,0.9406270101379652,8,24,51,2024-02-21 08:24:51,2024-02-21 08:25:47,56
20.12.23,e,0.3840618621003726,11,59,33,2023-12-20 11:59:33,2023-12-20 11:59:56,23
21.02.24,a,0.6306384829001886,5,28,24,2024-02-21 05:28:24,2024-02-21 05:29:02,38
23.01.24,a,0.0333333333333333,11,26,31,2024-01-23 11:26:31,2024-01-23 11:26:33,2
21.02.24,c,0.418176042481491,9,46,23,2024-02-21 09:46:23,2024-02-21 09:46:48,25
25.01.24,a,0.7199865940351123,13,22,42,2024-01-25 13:22:42,2024-01-25 13:23:25,43
04.01.24,c,1.2185476674239906,17,12,12,2024-01-04 17:12:12,2024-01-04 17:13:25,73
06.02.24,a,0.590348701970005,11,23,13,2024-02-06 11:23:13,2024-02-06 11:23:48,35
31.01.24,b,0.907907829673461,9,59,41,2024-01-31 09:59:41,2024-01-31 10:00:35,54
18.02.24,b,1.2217598395749574,17,59,15,2024-02-18 17:59:15,2024-02-18 18:00:28,73
05.03.24,a,0.7083057027417826,14,42,59,2024-03-05 14:42:59,2024-03-05 14:43:41,42
03.01.24,b,0.578868785022158,11,59,59,2024-01-03 11:59:59,2024-01-03 12:00:34,35
06.12.23,c,0.7254012520061338,18,32,31,2023-12-06 18:32:31,2023-12-06 18:33:15,44
05.02.24,b,1.515452970536483,8,38,0,2024-02-05 08:38:00,2024-02-05 08:39:31,91
18.01.24,a,1.5564216777567172,11,33,39,2024-01-18 11:33:39,2024-01-18 11:35:12,93
07.02.24,d,1.0860737582219318,21,4,12,2024-02-07 21:04:12,2024-02-07 21:05:17,65
17.01.24,b,0.4590982013338247,9,44,30,2024-01-17 09:44:30,2024-01-17 09:44:58,28
09.02.24,b,0.4701760431789708,13,26,27,2024-02-09 13:26:27,2024-02-09 13:26:55,28
11.01.24,a,1.4016019233143828,8,36,47,2024-01-11 08:36:47,2024-01-11 08:38:11,84
23.01.24,a,0.0333333333333333,14,12,35,2024-01-23 14:12:35,2024-01-23 14:12:37,2
11.01.24,d,0.7219074311362171,10,22,31,2024-01-11 10:22:31,2024-01-11 10:23:14,43
14.01.24,b,0.1763056049424927,11,39,41,2024-01-14 11:39:41,2024-01-14 11:39:52,11
21.02.24,c,0.0887129003201009,20,8,31,2024-02-21 20:08:31,2024-02-21 20:08:36,5
25.01.24,c,0.8706148110436894,10,25,58,2024-01-25 10:25:58,2024-01-25 10:26:50,52
08.01.24,b,1.202542233997714,14,48,15,2024-01-08 14:48:15,2024-01-08 14:49:27,72
18.01.24,d,0.8974691979816876,10,59,37,2024-01-18 10:59:37,2024-01-18 11:00:31,54
14.02.24,b,0.0333333333333333,7,28,35,2024-02-14 07:28:35,2024-02-14 07:28:37,2
16.01.24,c,1.127912937666903,13,51,19,2024-01-16 13:51:19,2024-01-16 13:52:27,68
29.01.24,b,0.0333333333333333,15,43,11,2024-01-29 15:43:11,2024-01-29 15:43:13,2
23.01.24,b,0.7455764663575362,9,48,43,2024-01-23 09:48:43,2024-01-23 09:49:28,45
31.01.24,a,0.7850355820985878,12,20,29,2024-01-31 12:20:29,2024-01-31 12:21:16,47
29.01.24,b,1.507027712175383,10,48,53,2024-01-29 10:48:53,2024-01-29 10:50:23,90
21.02.24,b,0.6301104645807218,15,0,39,2024-02-21 15:00:39,2024-02-21 15:01:17,38
29.01.24,b,0.9220602126932692,11,30,29,2024-01-29 11:30:29,2024-01-29 11:31:24,55
04.01.24,c,0.0333333333333333,9,47,39,2024-01-04 09:47:39,2024-01-04 09:47:41,2
14.12.23,b,1.109259051130301,15,29,28,2023-12-14 15:29:28,2023-12-14 15:30:35,67
19.02.24,c,0.5543414831792894,15,11,6,2024-02-19 15:11:06,2024-02-19 15:11:39,33
26.01.24,a,1.0305629260292108,15,25,12,2024-01-26 15:25:12,2024-01-26 15:26:14,62
06.02.24,c,2.1631296805786606,15,13,5,2024-02-06 15:13:05,2024-02-06 15:15:15,130
14.02.24,c,0.400981513506024,14,21,23,2024-02-14 14:21:23,2024-02-14 14:21:47,24
25.01.24,e,0.8470396198011809,14,42,24,2024-01-25 14:42:24,2024-01-25 14:43:15,51
05.02.24,a,1.131043345258964,13,41,28,2024-02-05 13:41:28,2024-02-05 13:42:36,68
01.03.24,a,2.3412553083585648,13,0,21,2024-03-01 13:00:21,2024-03-01 13:02:41,140
01.03.24,a,0.0333333333333333,10,24,4,2024-03-01 10:24:04,2024-03-01 10:24:06,2
26.01.24,b,1.2155296640625526,10,30,14,2024-01-26 10:30:14,2024-01-26 10:31:27,73
28.02.24,h,0.3336922442547196,14,11,38,2024-02-28 14:11:38,2024-02-28 14:11:58,20
23.01.24,a,0.9780226839510654,5,43,45,2024-01-23 05:43:45,2024-01-23 05:44:44,59
18.02.24,c,0.3727356485818731,16,28,44,2024-02-18 16:28:44,2024-02-18 16:29:06,22
25.01.24,a,0.5643511165027194,5,40,28,2024-01-25 05:40:28,2024-01-25 05:41:02,34
23.01.24,c,0.7031956975401666,10,27,26,2024-01-23 10:27:26,2024-01-23 10:28:08,42
21.02.24,c,0.5068621119220357,13,21,53,2024-02-21 13:21:53,2024-02-21 13:22:23,30
19.02.24,b,0.0333333333333333,9,52,32,2024-02-19 09:52:32,2024-02-19 09:52:34,2
05.02.24,c,0.9079861258616964,15,19,5,2024-02-05 15:19:05,2024-02-05 15:19:59,54
02.02.24,h,0.8589424722732337,15,18,39,2024-02-02 15:18:39,2024-02-02 15:19:31,52
13.02.24,b,0.766209516412063,11,52,16,2024-02-13 11:52:16,2024-02-13 11:53:02,46
10.01.24,b,0.7009283301745194,12,52,24,2024-01-10 12:52:24,2024-01-10 12:53:06,42
12.02.24,c,0.0333333333333333,9,37,16,2024-02-12 09:37:16,2024-02-12 09:37:18,2
31.01.24,a,1.257287138980911,6,31,29,2024-01-31 06:31:29,2024-01-31 06:32:44,75
18.12.23,c,1.4249647206994047,11,59,40,2023-12-18 11:59:40,2023-12-18 12:01:05,85
03.01.24,c,1.2615225590321877,9,18,25,2024-01-03 09:18:25,2024-01-03 09:19:41,76
23.01.24,a,0.6795904195667435,14,43,0,2024-01-23 14:43:00,2024-01-23 14:43:41,41
10.02.24,a,0.5136295956888582,10,32,48,2024-02-10 10:32:48,2024-02-10 10:33:19,31
03.01.24,c,0.5250166528072775,15,11,26,2024-01-03 15:11:26,2024-01-03 15:11:58,32
26.01.24,a,1.1758002678590112,15,39,38,2024-01-26 15:39:38,2024-01-26 15:40:49,71
17.01.24,a,1.162699658239896,14,21,5,2024-01-17 14:21:05,2024-01-17 14:22:15,70
04.01.24,b,0.4596516821121378,11,29,42,2024-01-04 11:29:42,2024-01-04 11:30:10,28
18.01.24,b,1.286097813444067,16,19,48,2024-01-18 16:19:48,2024-01-18 16:21:05,77
10.01.24,c,0.6310250606926988,10,32,18,2024-01-10 10:32:18,2024-01-10 10:32:56,38
26.01.24,c,0.0333333333333333,6,37,33,2024-01-26 06:37:33,2024-01-26 06:37:35,2
23.02.24,c,0.6932269539265639,15,26,35,2024-02-23 15:26:35,2024-02-23 15:27:17,42
17.01.24,b,1.1107921799344929,12,23,59,2024-01-17 12:23:59,2024-01-17 12:25:06,67
06.12.23,c,1.6627637092365235,21,38,24,2023-12-06 21:38:24,2023-12-06 21:40:04,100
28.02.24,a,0.3404333646093083,19,59,22,2024-02-28 19:59:22,2024-02-28 19:59:42,20
05.03.24,b,0.4356836798951872,8,59,29,2024-03-05 08:59:29,2024-03-05 08:59:55,26
10.02.24,h,0.9641837453583862,15,30,9,2024-02-10 15:30:09,2024-02-10 15:31:07,58
28.02.24,a,0.0682988585701454,15,59,35,2024-02-28 15:59:35,2024-02-28 15:59:39,4
09.02.24,c,1.5095181362055214,16,20,0,2024-02-09 16:20:00,2024-02-09 16:21:31,91
28.12.23,b,0.7844034825419558,14,45,38,2023-12-28 14:45:38,2023-12-28 14:46:25,47
23.01.24,c,0.9220319837475516,11,0,7,2024-01-23 11:00:07,2024-01-23 11:01:02,55
08.01.24,c,0.970990619514776,17,12,25,2024-01-08 17:12:25,2024-01-08 17:13:23,58
07.12.23,a,0.491821827657858,12,34,57,2023-12-07 12:34:57,2023-12-07 12:35:27,30
10.01.24,a,0.1244182677397508,12,24,25,2024-01-10 12:24:25,2024-01-10 12:24:32,7
23.02.24,a,0.8893088364436381,12,24,15,2024-02-23 12:24:15,2024-02-23 12:25:08,53
14.02.24,c,0.2650416112635412,15,35,30,2024-02-14 15:35:30,2024-02-14 15:35:46,16
26.01.24,b,1.2257784900964834,12,31,58,2024-01-26 12:31:58,2024-01-26 12:33:12,74
25.01.24,b,0.3418277379608964,9,40,39,2024-01-25 09:40:39,2024-01-25 09:41:00,21
06.12.23,b,1.712455941559104,16,43,12,2023-12-06 16:43:12,2023-12-06 16:44:55,103
05.01.24,c,0.3616535272032919,19,38,59,2024-01-05 19:38:59,2024-01-05 19:39:21,22
01.02.24,c,0.2801050165591686,15,15,48,2024-02-01 15:15:48,2024-02-01 15:16:05,17
17.01.24,a,0.2625193354229792,8,57,20,2024-01-17 08:57:20,2024-01-17 08:57:36,16
22.12.23,a,0.9234056658339392,12,26,52,2023-12-22 12:26:52,2023-12-22 12:27:47,55
05.02.24,c,1.1165087806793292,17,5,34,2024-02-05 17:05:34,2024-02-05 17:06:41,67
19.12.23,c,0.669668051685127,10,16,37,2023-12-19 10:16:37,2023-12-19 10:17:17,40
31.01.24,d,0.6986996734827999,18,12,47,2024-01-31 18:12:47,2024-01-31 18:13:29,42
17.01.24,d,2.3604501104774838,12,21,50,2024-01-17 12:21:50,2024-01-17 12:24:12,142
11.01.24,c,0.977538624615882,11,0,13,2024-01-11 11:00:13,2024-01-11 11:01:12,59
23.01.24,b,0.0333333333333333,17,54,55,2024-01-23 17:54:55,2024-01-23 17:54:57,2
14.01.24,c,0.3842224408864645,10,24,15,2024-01-14 10:24:15,2024-01-14 10:24:38,23
19.12.23,c,1.354394227856453,7,40,0,2023-12-19 07:40:00,2023-12-19 07:41:21,81
15.12.23,c,0.2204904421792571,15,34,27,2023-12-15 15:34:27,2023-12-15 15:34:40,13
29.01.24,b,0.6061910458866636,10,38,39,2024-01-29 10:38:39,2024-01-29 10:39:15,36
19.01.24,b,1.244432711744689,10,59,30,2024-01-19 10:59:30,2024-01-19 11:00:45,75
09.01.24,b,0.9940386649304952,10,0,11,2024-01-09 10:00:11,2024-01-09 10:01:11,60
28.02.24,b,1.0931288412116869,9,27,56,2024-02-28 09:27:56,2024-02-28 09:29:02,66
23.02.24,c,0.979395839754628,16,13,23,2024-02-23 16:13:23,2024-02-23 16:14:22,59
29.12.23,c,0.982770123210338,8,30,28,2023-12-29 08:30:28,2023-12-29 08:31:27,59
31.01.24,b,0.7544381354111107,11,43,21,2024-01-31 11:43:21,2024-01-31 11:44:06,45
03.01.24,b,0.8182634334114985,12,6,16,2024-01-03 12:06:16,2024-01-03 12:07:05,49
14.12.23,c,0.3295535068720351,13,16,13,2023-12-14 13:16:13,2023-12-14 13:16:33,20
05.03.24,c,2.0606235736920664,9,15,35,2024-03-05 09:15:35,2024-03-05 09:17:39,124
23.02.24,d,1.3253187871850585,14,24,27,2024-02-23 14:24:27,2024-02-23 14:25:47,80
16.01.24,c,1.0439625424427026,15,8,0,2024-01-16 15:08:00,2024-01-16 15:09:03,63
06.12.23,b,0.8944602028068827,13,45,32,2023-12-06 13:45:32,2023-12-06 13:46:26,54
11.01.24,e,0.3904876194585182,10,9,38,2024-01-11 10:09:38,2024-01-11 10:10:01,23
06.12.23,e,0.9313299450220204,14,27,51,2023-12-06 14:27:51,2023-12-06 14:28:47,56
26.01.24,b,1.181694469131306,10,52,46,2024-01-26 10:52:46,2024-01-26 10:53:57,71
05.01.24,a,0.5864577152554771,14,25,54,2024-01-05 14:25:54,2024-01-05 14:26:29,35
25.01.24,c,1.562212979039464,12,32,30,2024-01-25 12:32:30,2024-01-25 12:34:04,94
06.12.23,b,1.597839852906035,16,23,27,2023-12-06 16:23:27,2023-12-06 16:25:03,96
25.01.24,c,0.0333333333333333,15,30,19,2024-01-25 15:30:19,2024-01-25 15:30:21,2
18.01.24,c,0.6155251336835547,15,36,0,2024-01-18 15:36:00,2024-01-18 15:36:37,37
29.12.23,b,1.7030793933593256,16,17,0,2023-12-29 16:17:00,2023-12-29 16:18:42,102
12.02.24,h,0.9687195795482147,19,33,59,2024-02-12 19:33:59,2024-02-12 19:34:57,58
17.01.24,c,1.163088896117336,8,24,58,2024-01-17 08:24:58,2024-01-17 08:26:08,70
20.01.24,c,0.6439342507584243,9,6,49,2024-01-20 09:06:49,2024-01-20 09:07:28,39
25.01.24,a,1.0214038162721857,15,13,26,2024-01-25 15:13:26,2024-01-25 15:14:27,61
21.02.24,b,0.0333333333333333,7,55,26,2024-02-21 07:55:26,2024-02-21 07:55:28,2
08.01.24,c,0.922103551065951,9,29,12,2024-01-08 09:29:12,2024-01-08 09:30:07,55
26.01.24,c,1.7993405585431863,11,15,56,2024-01-26 11:15:56,2024-01-26 11:17:44,108
09.02.24,c,0.931785297681478,15,45,38,2024-02-09 15:45:38,2024-02-09 15:46:34,56
05.03.24,b,0.0333333333333333,11,43,37,2024-03-05 11:43:37,2024-03-05 11:43:39,2
05.01.24,d,0.0333333333333333,11,18,31,2024-01-05 11:18:31,2024-01-05 11:18:33,2
24.02.24,c,1.125947007842746,10,21,23,2024-02-24 10:21:23,2024-02-24 10:22:31,68
17.01.24,b,0.4048615636462833,14,55,39,2024-01-17 14:55:39,2024-01-17 14:56:03,24
21.02.24,b,1.7418419947471682,14,27,19,2024-02-21 14:27:19,2024-02-21 14:29:04,105
06.12.23,h,1.740433550806603,10,49,22,2023-12-06 10:49:22,2023-12-06 10:51:06,104
